Review,Review_Score
"Great location with plenty of things to do nearby. Very easy check-in, and the place was spacious and very clean.",9.0
"The apartment matches the photos and description exactly. It was spotless. I love the location right on St. Laurent Blvd.: Convenient to restaurants, small grocery stores, and the bus (#55) that runs downtown.  Also, a taxi stand is less than half a block away, so getting back to the airport is no problem at all. The host was incredibly responsible and helpful.

**Note:** Any traveler with mobility issues: The staircase to this third-floor apartment is steep with very narrow steps, manageable for the healthy and agile among us... However, if you are unsteady on your feet for any reason, consider one of Gestion88’s other offerings in the neighborhood.",9.0
"The apartment was clean and well-equipped. The location is awesome, with tons of bars and restaurants nearby. It's quite noisy at night because the windows face the very busy St-Laurent Street.",9.0
Clean space on lovely Saint Laurent Street. Wonderful location! Thanks for hosting us.,9.0
"Clean, easy to reach. For very tall people, bed feet can be a problem. The air conditioning doesn't really reach the rooms but at least ours had a fan. Intense and cold lighting. Super location of the accommodation. Consider bringing an eye mask to sleep if the light bothers you because one of the windows faces the stairs which are constantly illuminated.",9.0
"Great location. Tons of great shops and restaurants. The street was pedestrian-only during our stay! Awesome vibe. Plus, there's a hidden speakeasy nearby...",9.0
"Nice spot, good location, super clean.",9.0
"The Airbnb was clean, comfortable, affordable, and located in a great spot. It was within walking distance of Old Montreal and close to restaurants, shops, bars, etc. I would definitely stay here again.",9.0
"The apartment is so comfortable and clean with a good location, the bus stop is nearby. We've had a good time in Montreal.",9.0
The location couldn't be better. The place is larger than expected. Antoine is a very responsive host.,9.0
"Stay here, I did and I loved it!",9.0
Great location and check-in was very easy. Apartment was a little rundown but no major issues. Would stay there again.,9.0
"Great location, the apartment needs a few things like lamps in the bedrooms, curtains, and a TV in a room where it can be watched comfortably. Please add a draft stopper to the door so there is no gap for cold air and mice to get in.",9.0
That's good and proper! The location is ideal for doing activities.,9.0
"Nice place, has everything you need, good location - all very good",9.0
"Amazing place at a great price for the location. Super cute setup with lots of room (kitchen, dining, living area). It came with all the amenities you need. The host was very generous with letting us check in early and late as needed.",9.0
"The location is amazing. Close to many great restaurants, bars, and a 25-minute walk to the art's place. The apartment is clean and as pictured. The host is very responsive too. I would recommend it to others!",9.0
"Very good location
Thanks",9.0
Clean apartment in a very convenient location!,9.0
"The place was very clean and larger than it appeared in the photos. It's in an excellent location if you're into nightlife, with all the bars located on the block. I enjoyed my stay in Montreal.",9.0
"The place is bigger than it looks. It was very clean. We had more amenities than I expected. Check-in was very simple. The location is perfect. Amazing Airbnb, I would definitely stay here again!",9.0
