"Review","Review_Score"
"Il est inadmissible que ce logement soit sur le site AIRBNB !!!!","9"
"Great location! Host was very helpful with check-in! Amazing trip!","9"
"Was really good","9"
"Great, spacious apartment on top floor with lots of light and two decent-sized bedrooms. Lively location, perfect for exploring the mountain & Plateau on foot.","9"
"The apartment is simple and ok. But, we don’t like the location. Maybe it is good for young people, but not suitable for family. There is a busy street in front of the apartment, and many bars on the street open the entire night. You could hear a lot of noises from cars, people hanging out late in the bars. Hard to sleep all the night. The neighbors are most likely young people, keeping making noise and party until late night...","9"
"fantastic location, right next to great restaurants and vintage shops. easy to walk to just about everything. post was very responsive, and check in / check out was a breeze. the apartment itself is minimally furnished, but has all the essentials, which was more than adequate for us. the main living room area is well air-conditioned, unfortunately the bedrooms were not, leaving them feeling stuffy, especially when the doors are closed. each of the rooms did have a fan inside of them, but barely felt cool directly pointing the fan at us. one particular note that people should be aware of is having to walk up two flights of narrow stairs to get to the apartment. overall though, great value for the location.","9"
"Great location, near many restaurants and bars. Host was very helpful and responded quickly. Great job.","9"
"Great location.","9"
"Great location, lots going on around to check out. Very easy check-in, and the place was spacious and very clean.","9"
"The apartment is just as depicted in the photos and the description.  It was spotlessly clean.  I love the location right on St. Laurent Blvd.:  Convenient to restaurants, small grocery stores and the bus (#55) that runs to downtown.  Also, a taxi stand is less than half a block away, so getting back to the airport is no problem at all.  The host was super responsible and helpful.
Nota bene, any traveler with mobility issues:  The staircase to this third floor apartment is steep with very narrow steps, quite manageable for the healthy and agile among us...  However, if you are unsteady on your feet for any reason, consider one of Gestion88’s other offerings in the neighborhood.","9"
"The apartment was clean and well equipped. The location is awesome, near tons of bars and restaurants. Quite noisy at night as the windows face the very busy St-Laurent street.","9"
"Clean space on lovely Saint Laurent street. Wonderful location! Thanks for hosting us.","9"
"Propre, facile d’arriver. Pour les très grands, les pieds de lits peuvent gêner. L’air climatisé ne se rend pas vraiment aux chambres mais au moins la nôtre avait une fan. Éclairage intense et froid. Super emplacement du logement. Pensez à emmener un cache-yeux pour dormir si la lumière vous dérange car l’une des fenêtres est intérieure et donne sur les escaliers qui sont constamment éclairés.","9"
"Great location. Lots of great shops and restaurants. The street was pedestrian only during our stay! Great vibe. Plus, there is a secret bar close by...","9"
"Nice spot, good location, super clean.","9"
"The airbnb was clean, comfortable, affordable, and in a great location. Walkable to Old Montreal and very close to restaurants, shops, bars, etc. I would stay here again.","9"
"The apartment is so comfortable and clean with a good location, the bus stop is near there. We've had a good time in Montreal.","9"
"The location could not be better. Place is larger than expected. Antoine is a very responsive host.","9"
"Stay here, I did and I loved it!","9"
"Great location and the check in was very easy. Apartment a little run down but no major problems. Would stay there again.","9"
"Great location, apt needs a few things like lamps in bedrooms, curtains and tv in a rm where it can be watched in comfort.  Pls add the sweep to the door so there is no gap to let cold air and mice in.","9"
"C'est bien et propre! L'emplacement est idéal pour faire des activités.","9"
"Nice place, have everything u need, good location..all very good","9"
"Amazing place and price for the location. Super cute set up with lots of room(kitchen, dining, living). It came with all the amenities you need. The host was really generous with letting us check in early and late when needed.","9"
"The location is amazing. Close to many great restaurants, bars and a 25 minute walk to the artes place. The apartment is clean and as pictured. Host is very responsive too. Would recommend to others!","9"
"Muy buena ubicación 
Gracias","9"
"Clean apartment in a very convenient location!","9"
"The place was very clean and bigger than what's shown on the pictures. It's in a great location if your into the nightlife, all the bars were located on the block. Enjoyed my stay in Montreal.","9"
"The place is bigger than what it looks. It was very clean. We had more amenities than I expected. Check-in was very simple. Location is perfect. Amazing Airbnb would definitely stay again!","9"
